Year,Geography,Selection Filter,Selection Value,Max. % Total Population,Max. Sub-Population,Max. Total Population
2013,Asotin,Age,65+,20.69565169,4487.85,
2013,Adams,Age,65+,10.56479055,2031.1,
2013,Washington State,Age,45-64,26.86121656,1853397.78,
2013,Yakima,Age,45-64,22.397518,55397.04,
2013,Whitman,Age,45-64,16.05299811,7225.44,
2013,Whatcom,Age,45-64,25.57812492,52559.21,205485
2013,Walla Walla,Age,45-64,25.00916265,14882.43,
2013,Wahkiakum,Age,45-64,31.72401149,1297.75,
2013,Thurston,Age,45-64,27.28843873,71308.71,
2013,Stevens,Age,45-64,31.80205614,13976.18,
2013,Spokane,Age,45-64,26.56059057,128834.62,
2013,Snohomish,Age,45-64,28.2058194,205887.73,
2013,Skamania,Age,45-64,34.13041993,3796.9,
2013,Skagit,Age,45-64,26.80057551,31722.26,
2013,San Juan,Age,45-64,34.72276921,5607.38,16149
2013,Pierce,Age,45-64,26.35628291,216250.75,
2013,Pend Oreille,Age,45-64,33.42859513,4351.32,
2013,Pacific,Age,45-64,31.21290106,6691.3,
2013,Okanogan,Age,45-64,28.94772703,11938.39,
2013,Mason,Age,45-64,29.49240379,18232.67,
2013,Lincoln,Age,45-64,30.42380402,3232.66,
2013,Lewis,Age,45-64,27.6701368,21242.97,
2013,Klickitat,Age,45-64,31.82325009,6598.57,
2013,Kittitas,Age,45-64,22.67576312,9395.58,
2013,Kitsap,Age,45-64,28.9374316,73845.75,
2013,King,Age,45-64,27.26643671,541426.25,
2013,Jefferson,Age,45-64,33.58892483,10246.54,
2013,Island,Age,45-64,27.65483649,22173.8,
2013,Grays Harbor,Age,45-64,28.67875213,21071.26,
2013,Grant,Age,45-64,22.2176001,20348.78,
2013,Garfield,Age,45-64,30.66549812,696.3,
2013,Franklin,Age,45-64,18.86758001,15985.21,
2013,Ferry,Age,45-64,32.89694628,2444.98,
2013,Douglas,Age,45-64,25.56399646,9978.18,
2013,Cowlitz,Age,45-64,27.71753272,28655.3,
2013,Columbia,Age,45-64,30.49573047,1231.75,
2013,Clark,Age,45-64,26.77163463,116943.75,
2013,Clallam,Age,45-64,28.81582758,20883.98,
2013,Chelan,Age,45-64,27.15380344,19971.97,
2013,Benton,Age,45-64,25.68464583,47190.22,
2013,Asotin,Age,45-64,29.21702984,6335.71,
2013,Adams,Age,45-64,18.40378087,3538.16,
2013,Washington State,Age,25-44,27.31345729,1884601.95,
2013,Yakima,Age,25-44,25.97370731,64242.23,
2013,Whitman,Age,25-44,19.76267004,8895.16,
2013,Whatcom,Age,25-44,25.8417938,53101.01,205485
2013,Walla Walla,Age,25-44,24.2531119,14432.52,
2013,Wahkiakum,Age,25-44,16.65146978,681.17,
2013,Thurston,Age,25-44,27.05074452,70687.58,
2013,Stevens,Age,25-44,19.17134593,8425.31,
2013,Spokane,Age,25-44,25.76404469,124970.9,
2013,Snohomish,Age,25-44,28.31579715,206690.51,
2013,Skamania,Age,25-44,22.57242456,2511.11,
2013,Skagit,Age,25-44,24.28496478,28744.68,
2013,San Juan,Age,25-44,17.58325593,2839.52,16149
2013,Pierce,Age,25-44,28.11525065,230682.91,
2013,Pend Oreille,Age,25-44,18.1851705,2367.12,
2013,Pacific,Age,25-44,18.08601798,3877.21,
2013,Okanogan,Age,25-44,21.79279458,8987.61,
2013,Mason,Age,25-44,22.86830909,14137.55,
2013,Lincoln,Age,25-44,18.07908009,1920.98,
2013,Lewis,Age,25-44,22.89894296,17580.02,
2013,Klickitat,Age,25-44,21.65732822,4490.66,
2013,Kittitas,Age,25-44,21.5704754,8937.61,
2013,Kitsap,Age,25-44,25.16920457,64229.57,
2013,King,Age,25-44,30.6666599,608944.06,
2013,Jefferson,Age,25-44,16.88411776,5150.62,
2013,Island,Age,25-44,23.17821467,18584.42,
2013,Grays Harbor,Age,25-44,23.80531626,17490.58,
2013,Grant,Age,25-44,25.62659572,23471.03,
2013,Garfield,Age,25-44,19.44482368,441.52,
2013,Franklin,Age,25-44,29.95507958,25378.89,
2013,Ferry,Age,25-44,18.24941068,1356.34,
2013,Douglas,Age,25-44,24.29286517,9482.03,
2013,Cowlitz,Age,25-44,23.84063964,24647.24,
2013,Columbia,Age,25-44,19.63486825,793.07,
2013,Clark,Age,25-44,26.56389213,116036.29,
2013,Clallam,Age,25-44,20.02860612,14515.53,
2013,Chelan,Age,25-44,23.7955886,17501.96,
2013,Benton,Age,25-44,26.03338172,47830.95,
2013,Asotin,Age,25-44,21.82583437,4732.93,
2013,Adams,Age,25-44,25.02733394,4811.55,
2013,Washington State,Age,15-24,13.31179559,918500.93,
2013,Yakima,Age,15-24,13.55032082,33514.77,
2013,Whitman,Age,15-24,42.87302507,19297.11,
2013,Whatcom,Age,15-24,17.26842835,35484.03,205485
2013,Walla Walla,Age,15-24,16.90995365,10062.76,
2013,Wahkiakum,Age,15-24,9.508280878,388.96,
2013,Thurston,Age,15-24,12.90069641,33711.42,
2013,Stevens,Age,15-24,12.4158625,5456.45,
2013,Spokane,Age,15-24,15.02735789,72891.6,
2013,Snohomish,Age,15-24,12.79526602,93398.75,
2013,Skamania,Age,15-24,10.6904648,1189.28,
2013,Skagit,Age,15-24,12.45113172,14737.67,
2013,San Juan,Age,15-24,8.527710694,1377.14,16149
2013,Pierce,Age,15-24,13.639738,111912.73,
2013,Pend Oreille,Age,15-24,10.4509878,1360.38,
2013,Pacific,Age,15-24,9.400768089,2015.3,
2013,Okanogan,Age,15-24,11.16289051,4603.71,
2013,Mason,Age,15-24,11.19148039,6918.75,
2013,Lincoln,Age,15-24,11.10373886,1179.82,
2013,Lewis,Age,15-24,12.31733783,9456.29,
2013,Klickitat,Age,15-24,9.842652975,2040.88,
2013,Kittitas,Age,15-24,27.76877025,11505.84,
2013,Kitsap,Age,15-24,13.43024894,34272.8,
2013,King,Age,15-24,12.05811182,239436.43,
2013,Jefferson,Age,15-24,8.232524337,2511.39,
2013,Island,Age,15-24,12.60199637,10104.35,
2013,Grays Harbor,Age,15-24,12.1539735,8929.94,
2013,Grant,Age,15-24,14.57293356,13347.14,
2013,Garfield,Age,15-24,10.1046846,229.44,
2013,Franklin,Age,15-24,14.82549754,12560.63,
2013,Ferry,Age,15-24,12.37796411,919.96,
2013,Douglas,Age,15-24,13.56015142,5292.82,
2013,Cowlitz,Age,15-24,12.70592059,13135.8,
2013,Columbia,Age,15-24,10.38748827,419.56,
2013,Clark,Age,15-24,13.24684118,57864.8,
2013,Clallam,Age,15-24,10.42680277,7556.72,
2013,Chelan,Age,15-24,12.84783895,9449.75,
2013,Benton,Age,15-24,13.44425739,24701.04,
2013,Asotin,Age,15-24,10.87475715,2358.19,
2013,Adams,Age,15-24,15.11840201,2906.54,
2013,Washington State,Age,1-14,17.75314988,1224950.05,
2013,Yakima,Age,1-14,23.78594721,58831.12,
2013,Whitman,Age,1-14,10.94065729,4924.38,
2013,Whatcom,Age,1-14,15.7026255,32266.54,205485
2013,Walla Walla,Age,1-14,16.90724813,10061.15,
2013,Wahkiakum,Age,1-14,13.46256799,550.72,
2013,Thurston,Age,1-14,17.10165363,44689.14,
2013,Stevens,Age,1-14,17.00926175,7475.13,
2013,Spokane,Age,1-14,17.49792994,84875.34,
2013,Snohomish,Age,1-14,18.21368709,132950.39,
2013,Skamania,Age,1-14,16.42627024,1827.37,
2013,Skagit,Age,1-14,17.75683674,21017.72,
2013,San Juan,Age,1-14,11.04439903,1783.56,16149
2013,Pierce,Age,1-14,18.63218082,152875.24,
2013,Pend Oreille,Age,1-14,15.32908343,1995.35,
2013,Pacific,Age,1-14,13.01353089,2789.79,
2013,Okanogan,Age,1-14,17.96664501,7409.66,
2013,Mason,Age,1-14,15.20659938,9400.96,
2013,Lincoln,Age,1-14,16.46342783,1749.31,
2013,Lewis,Age,1-14,17.11971483,13143.18,
2013,Klickitat,Age,1-14,16.17608051,3354.12,
2013,Kittitas,Age,1-14,13.40012637,5552.27,
2013,Kitsap,Age,1-14,16.56144356,42263.33,
2013,King,Age,1-14,16.4519596,326684.52,
2013,Jefferson,Age,1-14,10.42254057,3179.47,
2013,Island,Age,1-14,15.33026401,12291.89,
2013,Grays Harbor,Age,1-14,16.25540229,11943.4,
2013,Grant,Age,1-14,23.53198915,21552.61,
2013,Garfield,Age,1-14,14.75317423,334.99,
2013,Franklin,Age,1-14,26.74543773,22659.58,
2013,Ferry,Age,1-14,14.45230509,1074.13,
2013,Douglas,Age,1-14,20.36113297,7947.39,
2013,Cowlitz,Age,1-14,18.01194197,18621.34,
2013,Columbia,Age,1-14,14.35249029,579.71,
2013,Clark,Age,1-14,19.65803,85870.13,
2013,Clallam,Age,1-14,13.2097598,9573.64,
2013,Chelan,Age,1-14,18.5492489,13643.21,
2013,Benton,Age,1-14,20.76287778,38147.49,
2013,Asotin,Age,1-14,16.33009745,3541.18,
2013,Adams,Age,1-14,28.71026435,5519.6,
2013,Washington State,Age,<1,1.258882988,86861.7,
2013,Yakima,Age,<1,1.768071255,4373.07,
2013,Whitman,Age,<1,0.927440202,417.44,
2013,Whatcom,Age,<1,1.068710611,2196.04,205485
2013,Walla Walla,Age,<1,1.026266928,610.71,
2013,Wahkiakum,Age,<1,0.6280022,25.69,
2013,Thurston,Age,<1,1.185145591,3096.96,
2013,Stevens,Age,<1,0.967838605,425.34,
2013,Spokane,Age,<1,1.22014561,5918.43,
2013,Snohomish,Age,<1,1.248948384,9116.67,
2013,Skamania,Age,<1,0.758943179,84.43,
2013,Skagit,Age,<1,1.153711303,1365.58,
2013,San Juan,Age,<1,0.469069292,75.75,16149
2013,Pierce,Age,<1,1.357679637,11139.63,
2013,Pend Oreille,Age,<1,0.949468224,123.59,
2013,Pacific,Age,<1,0.806806356,172.96,
2013,Okanogan,Age,<1,1.323118629,545.67,
2013,Mason,Age,<1,1.066585487,659.38,
2013,Lincoln,Age,<1,0.908386766,96.52,
2013,Lewis,Age,<1,1.174162154,901.43,
2013,Klickitat,Age,<1,0.975449311,202.26,
2013,Kittitas,Age,<1,1.074371429,445.16,
2013,Kitsap,Age,<1,1.131320802,2887.03,
2013,King,Age,<1,1.25354563,24891.5,
2013,Jefferson,Age,<1,0.619097212,188.86,
2013,Island,Age,<1,1.220221113,978.38,
2013,Grays Harbor,Age,<1,1.027541661,754.97,
2013,Grant,Age,<1,1.742160811,1595.62,
2013,Garfield,Age,<1,0.557554511,12.66,
2013,Franklin,Age,<1,1.911932935,1619.85,
2013,Ferry,Age,<1,0.870397081,64.69,
2013,Douglas,Age,<1,1.26669905,494.42,
2013,Cowlitz,Age,<1,1.097846557,1134.99,
2013,Columbia,Age,<1,0.818996358,33.08,
2013,Clark,Age,<1,1.222674046,5340.88,
2013,Clallam,Age,<1,0.939647451,681,
2013,Chelan,Age,<1,1.402681231,1031.69,
2013,Benton,Age,<1,1.367245181,2512.03,
2013,Asotin,Age,<1,1.056629493,229.13,
2013,Adams,Age,<1,2.175428266,418.23,
2013,Washington State,Race/Ethnicity,White Only-NH,70.4,4860266.1,
2013,Yakima,Race/Ethnicity,White Only-NH,45.4355705,112378.35,
2013,Whitman,Race/Ethnicity,White Only-NH,79.8230212,35928.27,
2013,Whatcom,Race/Ethnicity,White Only-NH,80.1952162,164789.14,205485
2013,Walla Walla,Race/Ethnicity,White Only-NH,72.52299736,43156.92,
2013,Wahkiakum,Race/Ethnicity,White Only-NH,91.26786042,3733.54,
2013,Thurston,Race/Ethnicity,White Only-NH,76.82369838,200751.64,
2013,Stevens,Race/Ethnicity,White Only-NH,86.74604487,38122.64,
2013,Spokane,Race/Ethnicity,White Only-NH,84.95992614,412106.04,
2013,Snohomish,Race/Ethnicity,White Only-NH,71.88361029,524712.76,
2013,Skamania,Race/Ethnicity,White Only-NH,88.45845454,9840.72,
2013,Skagit,Race/Ethnicity,White Only-NH,75.23198335,89047.66,
2013,San Juan,Race/Ethnicity,White Only-NH,88.59972754,14307.97,16149
2013,Pierce,Race/Ethnicity,White Only-NH,68.33239422,560660.68,
2013,Pend Oreille,Race/Ethnicity,White Only-NH,89.27905254,11621.24,
2013,Pacific,Race/Ethnicity,White Only-NH,83.1954215,17835.11,
2013,Okanogan,Race/Ethnicity,White Only-NH,66.85794788,27573.02,
2013,Mason,Race/Ethnicity,White Only-NH,80.97585018,50060.55,
2013,Lincoln,Race/Ethnicity,White Only-NH,92.06375648,9782.17,
2013,Lewis,Race/Ethnicity,White Only-NH,84.17163819,64620.41,
2013,Klickitat,Race/Ethnicity,White Only-NH,82.05416333,17013.98,
2013,Kittitas,Race/Ethnicity,White Only-NH,83.94039647,34780.25,
2013,Kitsap,Race/Ethnicity,White Only-NH,77.51898871,197821.56,
2013,King,Race/Ethnicity,White Only-NH,62.47680533,1240594.17,
2013,Jefferson,Race/Ethnicity,White Only-NH,88.54860287,27012.38,
2013,Island,Race/Ethnicity,White Only-NH,81.32207873,65204.49,
2013,Grays Harbor,Race/Ethnicity,White Only-NH,79.7237831,58575.79,
2013,Grant,Race/Ethnicity,White Only-NH,55.47929785,50812.69,
2013,Garfield,Race/Ethnicity,White Only-NH,92.57827123,2102.11,
2013,Franklin,Race/Ethnicity,White Only-NH,42.10293856,35670.94,
2013,Ferry,Race/Ethnicity,White Only-NH,73.929125,5494.59,
2013,Douglas,Race/Ethnicity,White Only-NH,65.52322495,25575.13,
2013,Cowlitz,Race/Ethnicity,White Only-NH,84.04801356,86891.61,
2013,Columbia,Race/Ethnicity,White Only-NH,88.82520568,3587.73,
2013,Clark,Race/Ethnicity,White Only-NH,79.57021206,347578.29,
2013,Clallam,Race/Ethnicity,White Only-NH,83.15162447,60263.3,
2013,Chelan,Race/Ethnicity,White Only-NH,69.28397439,50959.25,
2013,Benton,Race/Ethnicity,White Only-NH,72.12305277,132511.18,
2013,Asotin,Race/Ethnicity,White Only-NH,91.33142326,19805.21,
2013,Adams,Race/Ethnicity,White Only-NH,36.32007607,6982.6,
2013,Washington State,Race/Ethnicity,Pacific Islander Only-NH,0.6,44093.04,
2013,Yakima,Race/Ethnicity,Pacific Islander Only-NH,0.065303978,161.52,247336
2013,Whitman,Race/Ethnicity,Pacific Islander Only-NH,0.244834971,110.2,45010
2013,Whatcom,Race/Ethnicity,Pacific Islander Only-NH,0.246611675,506.75,205485
2013,Walla Walla,Race/Ethnicity,Pacific Islander Only-NH,0.242908884,144.55,59508
2013,Wahkiakum,Race/Ethnicity,Pacific Islander Only-NH,0.108782008,4.45,4091
2013,Thurston,Race/Ethnicity,Pacific Islander Only-NH,0.8351768,2182.44,261315
2013,Stevens,Race/Ethnicity,Pacific Islander Only-NH,0.149155548,65.55,43947
2013,Spokane,Race/Ethnicity,Pacific Islander Only-NH,0.487993922,2367.06,485059
2013,Snohomish,Race/Ethnicity,Pacific Islander Only-NH,0.457917738,3342.56,729948
2013,Skamania,Race/Ethnicity,Pacific Islander Only-NH,0.097800566,10.88,11125
2013,Skagit,Race/Ethnicity,Pacific Islander Only-NH,0.182698977,216.25,118364
2013,San Juan,Race/Ethnicity,Pacific Islander Only-NH,0.093504242,15.1,16149
2013,Pierce,Race/Ethnicity,Pacific Islander Only-NH,1.459294486,11973.37,820490
2013,Pend Oreille,Race/Ethnicity,Pacific Islander Only-NH,0.099410299,12.94,13017
2013,Pacific,Race/Ethnicity,Pacific Islander Only-NH,0.097398917,20.88,21438
2013,Okanogan,Race/Ethnicity,Pacific Islander Only-NH,0.065783731,27.13,41241
2013,Mason,Race/Ethnicity,Pacific Islander Only-NH,0.33122738,204.77,61822
2013,Lincoln,Race/Ethnicity,Pacific Islander Only-NH,0.065785573,6.99,10625
2013,Lewis,Race/Ethnicity,Pacific Islander Only-NH,0.147214766,113.02,76772
2013,Klickitat,Race/Ethnicity,Pacific Islander Only-NH,0.088835046,18.42,20735
2013,Kittitas,Race/Ethnicity,Pacific Islander Only-NH,0.152771389,63.3,41434
2013,Kitsap,Race/Ethnicity,Pacific Islander Only-NH,0.903855973,2306.56,255191
2013,King,Race/Ethnicity,Pacific Islander Only-NH,0.773120106,15351.75,1985688
2013,Jefferson,Race/Ethnicity,Pacific Islander Only-NH,0.188325399,57.45,30506
2013,Island,Race/Ethnicity,Pacific Islander Only-NH,0.476437241,382.01,80181
2013,Grays Harbor,Race/Ethnicity,Pacific Islander Only-NH,0.209191297,153.7,73473
2013,Grant,Race/Ethnicity,Pacific Islander Only-NH,0.069255374,63.43,91589
2013,Garfield,Race/Ethnicity,Pacific Islander Only-NH,0,0,2271
2013,Franklin,Race/Ethnicity,Pacific Islander Only-NH,0.143903981,121.92,84723
2013,Ferry,Race/Ethnicity,Pacific Islander Only-NH,0.10898464,8.1,7432
2013,Douglas,Race/Ethnicity,Pacific Islander Only-NH,0.137937537,53.84,39032
2013,Cowlitz,Race/Ethnicity,Pacific Islander Only-NH,0.294670416,304.64,103383
2013,Columbia,Race/Ethnicity,Pacific Islander Only-NH,0.181476521,7.33,4039
2013,Clark,Race/Ethnicity,Pacific Islander Only-NH,0.732787615,3200.96,436820
2013,Clallam,Race/Ethnicity,Pacific Islander Only-NH,0.13270968,96.18,72474
2013,Chelan,Race/Ethnicity,Pacific Islander Only-NH,0.122241244,89.91,73551
2013,Benton,Race/Ethnicity,Pacific Islander Only-NH,0.158537588,291.28,183729
2013,Asotin,Race/Ethnicity,Pacific Islander Only-NH,0.14927376,32.37,21685
2013,Adams,Race/Ethnicity,Pacific Islander Only-NH,0.018101261,3.48,19225
2013,Washington State,Race/Ethnicity,Multi-Race-NH,4.6,316710.96,
2013,Yakima,Race/Ethnicity,Multi-Race-NH,2.08769768,5163.62,
2013,Whitman,Race/Ethnicity,Multi-Race-NH,4.024891407,1811.6,
2013,Whatcom,Race/Ethnicity,Multi-Race-NH,3.979711414,8177.71,205485
2013,Walla Walla,Race/Ethnicity,Multi-Race-NH,2.823305339,1680.09,
2013,Wahkiakum,Race/Ethnicity,Multi-Race-NH,3.522092526,144.08,
2013,Thurston,Race/Ethnicity,Multi-Race-NH,5.435606328,14204.04,
2013,Stevens,Race/Ethnicity,Multi-Race-NH,3.818518543,1678.14,
2013,Spokane,Race/Ethnicity,Multi-Race-NH,4.249469941,20612.45,
2013,Snohomish,Race/Ethnicity,Multi-Race-NH,4.71832297,34441.29,
2013,Skamania,Race/Ethnicity,Multi-Race-NH,3.605137406,401.06,
2013,Skagit,Race/Ethnicity,Multi-Race-NH,3.064138535,3626.84,
2013,San Juan,Race/Ethnicity,Multi-Race-NH,3.156294507,509.71,16149
2013,Pierce,Race/Ethnicity,Multi-Race-NH,6.602722626,54174.7,
2013,Pend Oreille,Race/Ethnicity,Multi-Race-NH,3.184279344,414.49,
2013,Pacific,Race/Ethnicity,Multi-Race-NH,3.768050636,807.78,
2013,Okanogan,Race/Ethnicity,Multi-Race-NH,3.176410968,1309.99,
2013,Mason,Race/Ethnicity,Multi-Race-NH,4.428178639,2737.57,
2013,Lincoln,Race/Ethnicity,Multi-Race-NH,2.93164606,311.5,
2013,Lewis,Race/Ethnicity,Multi-Race-NH,3.636173463,2791.57,
2013,Klickitat,Race/Ethnicity,Multi-Race-NH,3.413252723,707.74,
2013,Kittitas,Race/Ethnicity,Multi-Race-NH,3.499188839,1449.87,
2013,Kitsap,Race/Ethnicity,Multi-Race-NH,5.907431725,15075.24,
2013,King,Race/Ethnicity,Multi-Race-NH,4.94511828,98194.6,
2013,Jefferson,Race/Ethnicity,Multi-Race-NH,3.852327974,1175.18,
2013,Island,Race/Ethnicity,Multi-Race-NH,4.800578195,3849.13,
2013,Grays Harbor,Race/Ethnicity,Multi-Race-NH,4.013233629,2948.66,
2013,Grant,Race/Ethnicity,Multi-Race-NH,2.151207531,1970.26,
2013,Garfield,Race/Ethnicity,Multi-Race-NH,1.851028129,42.03,
2013,Franklin,Race/Ethnicity,Multi-Race-NH,1.773670859,1502.71,
2013,Ferry,Race/Ethnicity,Multi-Race-NH,5.307821061,394.49,
2013,Douglas,Race/Ethnicity,Multi-Race-NH,2.28716525,892.73,
2013,Cowlitz,Race/Ethnicity,Multi-Race-NH,3.869551465,4000.47,
2013,Columbia,Race/Ethnicity,Multi-Race-NH,2.604051903,105.18,
2013,Clark,Race/Ethnicity,Multi-Race-NH,4.228257976,18469.86,
2013,Clallam,Race/Ethnicity,Multi-Race-NH,4.239424378,3072.48,
2013,Chelan,Race/Ethnicity,Multi-Race-NH,2.178099416,1602.02,
2013,Benton,Race/Ethnicity,Multi-Race-NH,2.96107371,5440.36,
2013,Asotin,Race/Ethnicity,Multi-Race-NH,2.969381125,643.91,
2013,Adams,Race/Ethnicity,Multi-Race-NH,0.914373754,175.79,
2013,Washington State,Race/Ethnicity,Hispanic as Race,12.2,840719.87,
2013,Yakima,Race/Ethnicity,Hispanic as Race,47.0379883,116341.7,
2013,Whitman,Race/Ethnicity,Hispanic as Race,5.895012898,2653.34,
2013,Whatcom,Race/Ethnicity,Hispanic as Race,8.577151617,17624.76,205485
2013,Walla Walla,Race/Ethnicity,Hispanic as Race,20.77589349,12363.3,
2013,Wahkiakum,Race/Ethnicity,Hispanic as Race,3.12387704,127.79,
2013,Thurston,Race/Ethnicity,Hispanic as Race,8.024939888,20970.35,
2013,Stevens,Race/Ethnicity,Hispanic as Race,3.062728839,1345.99,
2013,Spokane,Race/Ethnicity,Hispanic as Race,5.177527565,25114.08,
2013,Snohomish,Race/Ethnicity,Hispanic as Race,9.922246484,72427.21,
2013,Skamania,Race/Ethnicity,Hispanic as Race,5.400604781,600.8,
2013,Skagit,Race/Ethnicity,Hispanic as Race,17.52214565,20739.93,
2013,San Juan,Race/Ethnicity,Hispanic as Race,6.202737012,1001.68,16149
2013,Pierce,Race/Ethnicity,Hispanic as Race,10.15147869,83291.9,
2013,Pend Oreille,Race/Ethnicity,Hispanic as Race,3.1460978,409.52,
2013,Pacific,Race/Ethnicity,Hispanic as Race,8.557856963,1834.6,
2013,Okanogan,Race/Ethnicity,Hispanic as Race,18.32720677,7558.36,
2013,Mason,Race/Ethnicity,Hispanic as Race,9.1073376,5630.3,
2013,Lincoln,Race/Ethnicity,Hispanic as Race,2.711890248,288.15,
2013,Lewis,Race/Ethnicity,Hispanic as Race,9.459336773,7262.14,
2013,Klickitat,Race/Ethnicity,Hispanic as Race,11.65615147,2416.91,
2013,Kittitas,Race/Ethnicity,Hispanic as Race,8.656007584,3586.57,
2013,Kitsap,Race/Ethnicity,Hispanic as Race,7.071292847,18045.31,
2013,King,Race/Ethnicity,Hispanic as Race,9.689554438,192404.28,
2013,Jefferson,Race/Ethnicity,Hispanic as Race,3.204777073,977.64,
2013,Island,Race/Ethnicity,Hispanic as Race,6.354546084,5095.11,
2013,Grays Harbor,Race/Ethnicity,Hispanic as Race,9.284990409,6822,
2013,Grant,Race/Ethnicity,Hispanic as Race,39.79871504,36451.07,
2013,Garfield,Race/Ethnicity,Hispanic as Race,4.105468526,93.22,
2013,Franklin,Race/Ethnicity,Hispanic as Race,52.17599296,44205.15,
2013,Ferry,Race/Ethnicity,Hispanic as Race,3.315151287,246.39,
2013,Douglas,Race/Ethnicity,Hispanic as Race,30.32194478,11835.31,
2013,Cowlitz,Race/Ethnicity,Hispanic as Race,8.463813788,8750.17,
2013,Columbia,Race/Ethnicity,Hispanic as Race,6.393519332,258.24,
2013,Clark,Race/Ethnicity,Hispanic as Race,8.826632119,38556.46,
2013,Clallam,Race/Ethnicity,Hispanic as Race,5.503988396,3988.96,
2013,Chelan,Race/Ethnicity,Hispanic as Race,26.71556498,19649.64,
2013,Benton,Race/Ethnicity,Hispanic as Race,20.24506706,37196.12,
2013,Asotin,Race/Ethnicity,Hispanic as Race,3.294536912,714.42,
2013,Adams,Race/Ethnicity,Hispanic as Race,61.59115285,11841.01,
2013,Washington State,Race/Ethnicity,Black Only-NH,3.5,240342.6,
2013,Yakima,Race/Ethnicity,Black Only-NH,0.685121698,1694.55,
2013,Whitman,Race/Ethnicity,Black Only-NH,1.842149873,829.15,
2013,Whatcom,Race/Ethnicity,Black Only-NH,0.905122028,1859.89,205485
2013,Walla Walla,Race/Ethnicity,Black Only-NH,1.654990068,984.85,
2013,Wahkiakum,Race/Ethnicity,Black Only-NH,0.227586628,9.31,
2013,Thurston,Race/Ethnicity,Black Only-NH,2.627586283,6866.27,
2013,Stevens,Race/Ethnicity,Black Only-NH,0.316014072,138.88,
2013,Spokane,Race/Ethnicity,Black Only-NH,1.711087625,8299.79,
2013,Snohomish,Race/Ethnicity,Black Only-NH,2.634035288,19227.08,
2013,Skamania,Race/Ethnicity,Black Only-NH,0.359650794,40.01,
2013,Skagit,Race/Ethnicity,Black Only-NH,0.540552414,639.82,
2013,San Juan,Race/Ethnicity,Black Only-NH,0.283299275,45.75,16149
2013,Pierce,Race/Ethnicity,Black Only-NH,6.476577323,53139.69,
2013,Pend Oreille,Race/Ethnicity,Black Only-NH,0.435976387,56.75,
